No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
5164,NGVT,Ingevity Corporation,Basic Materials,Specialty Chemicals,USA,2.81B,14.56,74.15,-0.07%,"275,051"
5165,NH,"NantHealth, Inc.",Healthcare,Health Information Services,USA,186.63M,-,1.64,-1.80%,"62,414"
5166,NHC,National HealthCare Corporation,Healthcare,Medical Care Facilities,USA,1.06B,6.37,68.86,-1.39%,"18,441"
5167,NHF,NexPoint Strategic Opportunities Fund,Financial,Closed-End Fund - Debt,USA,518.92M,-,14.04,0.21%,"47,461"
5168,NHI,"National Health Investors, Inc.",Real Estate,REIT - Healthcare Facilities,USA,2.40B,15.49,52.91,0.61%,"430,119"
5169,NHS,Neuberger Berman High Yield Strategies Fund Inc.,Financial,Asset Management,USA,249.14M,82.26,12.75,-0.16%,"26,140"
5170,NHTC,Natural Health Trends Corp.,Consumer Cyclical,Internet Retail,Hong Kong,80.61M,45.71,7.04,-0.56%,"14,756"
5171,NI,NiSource Inc.,Utilities,Utilities - Regulated Gas,USA,9.65B,47.22,24.65,1.07%,"3,261,319"
5172,NIB,iPath Bloomberg Cocoa Subindex Total Return(SM) ETN,Financial,Exchange Traded Fund,USA,-,-,32.16,-1.74%,"23,145"
5173,NICE,NICE Ltd.,Technology,Software - Application,Israel,16.82B,86.97,265.0,-2.68%,"327,462"
5174,NICK,"Nicholas Financial, Inc.",Financial,Credit Services,USA,157.29M,10.83,12.25,-0.08%,"2,849"
5175,NID,Nuveen Intermediate Duration Municipal Term Fund,Financial,Asset Management,USA,690.51M,29.26,14.72,-0.14%,"47,209"
5176,NIE,AllianzGI Equity & Convertible Income Fund,Financial,Asset Management,USA,816.31M,-,29.46,0.51%,"71,847"
5177,NIM,Nuveen Select Maturities Municipal Fund,Financial,Closed-End Fund - Debt,USA,130.93M,15.03,10.52,-0.75%,"42,868"
5178,NIMC,NiSource Inc.,Utilities,Utilities - Regulated Gas,USA,-,-,104.96,1.88%,"23,642"
5179,NINE,"Nine Energy Service, Inc.",Energy,Oil & Gas Equipment & Services,USA,65.92M,-,2.09,-5.00%,"340,840"
5180,NIO,NIO Inc.,Consumer Cyclical,Auto Manufacturers,China,55.54B,-,33.66,-0.62%,"22,734,926"
5181,NIQ,Nuveen Intermediate Duration Quality Municipal Term Fund,Financial,Asset Management,USA,191.61M,-,14.63,-1.08%,"18,859"
5182,NISN,"Nisun International Enterprise Development Group Co., Ltd",Financial,Credit Services,China,247.64M,14.75,11.9,3.84%,"46,438"
5183,NIU,Niu Technologies,Consumer Cyclical,Auto Manufacturers,China,1.88B,63.46,24.37,1.63%,"698,895"
5184,NJAN,Innovator Nasdaq 100 Power Buffer ETF - January,Financial,Exchange Traded Fund,USA,-,-,41.21,0.08%,"1,430"
5185,NJR,New Jersey Resources Corporation,Utilities,Utilities - Regulated Gas,USA,3.49B,22.02,36.99,1.07%,"419,175"
5186,NJUL,Innovator Nasdaq 100 Power Buffer ETF - July,Financial,Exchange Traded Fund,USA,-,-,46.46,0.20%,478
5187,NKE,"NIKE, Inc.",Consumer Cyclical,Footwear & Accessories,USA,232.63B,39.53,148.8,-0.44%,"7,042,377"
5188,NKG,Nuveen Georgia Quality Municipal Income Fund,Financial,Asset Management,USA,143.31M,17.78,13.78,0.88%,"17,177"
5189,NKLA,Nikola Corporation,Consumer Cyclical,Auto Manufacturers,USA,4.13B,-,10.21,0.89%,"7,473,112"
5190,NKSH,"National Bankshares, Inc.",Financial,Banks - Regional,USA,228.34M,12.71,36.77,-0.33%,"5,842"
5191,NKTR,Nektar Therapeutics,Healthcare,Biotechnology,USA,2.89B,-,16.12,-5.95%,"1,597,182"
5192,NKTX,"Nkarta, Inc.",Healthcare,Biotechnology,USA,813.56M,-,23.9,-8.29%,"181,100"
5193,NKX,Nuveen California AMT-Free Quality Municipal Income Fund,Financial,Asset Management,USA,775.53M,-,16.32,-0.06%,"56,882"
5194,NL,"NL Industries, Inc.",Industrials,Security & Protection Services,USA,256.90M,8.34,5.84,-2.67%,"16,772"
5195,NLIT,Northern Lights Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.0,-0.60%,164
5196,NLITU,Northern Lights Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.2,0.00%,0
5197,NLITW,Northern Lights Acquisition Corp.,Financial,Shell Companies,USA,-,-,0.43,-0.02%,"59,317"
5198,NLOK,NortonLifeLock Inc.,Technology,Software - Infrastructure,USA,14.54B,20.60,25.25,0.00%,"2,097,636"
5199,NLR,VanEck Vectors Uranium+Nuclear Energy ETF,Financial,Exchange Traded Fund,USA,-,-,54.99,0.33%,"1,885"
5200,NLS,"Nautilus, Inc.",Consumer Cyclical,Leisure,USA,282.56M,2.82,9.31,1.09%,"601,227"
5201,NLSN,Nielsen Holdings plc,Industrials,Consulting Services,USA,6.80B,29.54,19.2,-1.13%,"3,481,994"
5202,NLSP,NLS Pharmaceutics AG,Healthcare,Biotechnology,Switzerland,30.33M,-,2.5,0.81%,"36,319"
5203,NLTX,"Neoleukin Therapeutics, Inc.",Healthcare,Drug Manufacturers - Specialty & Generic,USA,279.32M,-,6.63,-1.19%,"73,841"
5204,NLY,"Annaly Capital Management, Inc.",Real Estate,REIT - Mortgage,USA,12.18B,3.69,8.47,-1.05%,"30,431,923"
5205,NM,Navios Maritime Holdings Inc.,Industrials,Marine Shipping,Cayman Islands,88.02M,-,6.26,6.83%,"954,071"
5206,NMCO,Nuveen Municipal Credit Opportunities Fund,Financial,Closed-End Fund - Debt,USA,799.67M,-,15.01,0.33%,"174,007"
5207,NMFC,New Mountain Finance Corporation,Financial,Asset Management,USA,1.29B,4.70,13.35,0.60%,"182,912"
5208,NMG,Nouveau Monde Graphite Inc.,Basic Materials,Other Industrial Metals & Mining,Canada,218.81M,-,5.9,-2.32%,"60,848"
5209,NMI,"Nuveen Municipal Income Fund, Inc.",Financial,Closed-End Fund - Debt,USA,105.23M,60.21,11.44,-0.61%,"23,751"
5210,NMIH,"NMI Holdings, Inc.",Financial,Insurance - Property & Casualty,USA,1.86B,9.89,22.54,-1.49%,"221,107"
5211,NML,Neuberger Berman MLP and Energy Income Fund Inc.,Financial,Asset Management,USA,288.39M,-,5.09,-0.39%,"116,696"
5212,NMM,Navios Maritime Partners L.P.,Industrials,Marine Shipping,Monaco,2.22B,4.31,32.6,0.74%,"241,474"
5213,NMR,"Nomura Holdings, Inc.",Financial,Capital Markets,Japan,15.99B,31.33,4.95,0.20%,"336,337"
5214,NMRD,Nemaura Medical Inc.,Healthcare,Medical Devices,USA,139.40M,-,5.96,-1.00%,"25,241"
5215,NMRK,"Newmark Group, Inc.",Real Estate,Real Estate Services,USA,2.81B,5.57,14.78,-0.47%,"953,863"
5216,NMS,Nuveen Minnesota Quality Municipal Income Fund,Financial,Asset Management,USA,92.52M,-,16.0,0.00%,"3,412"
5217,NMT,Nuveen Massachusetts Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,145.99M,19.57,15.66,0.90%,"1,953"
5218,NMTC,NeuroOne Medical Technologies Corporation,Healthcare,Medical Devices,USA,47.15M,-,4.03,-0.98%,"13,230"
5219,NMTR,"9 Meters Biopharma, Inc.",Healthcare,Biotechnology,USA,326.06M,-,1.27,-2.31%,"1,071,377"
5220,NMZ,Nuveen Municipal High Income Opportunity Fund,Financial,Asset Management,USA,1.23B,-,14.62,-0.34%,"645,593"
5221,NNA,Navios Maritime Acquisition Corporation,Energy,Oil & Gas Midstream,Cayman Islands,65.96M,-,4.12,0.49%,"392,627"
5222,NNBR,"NN, Inc.",Industrials,Conglomerates,USA,215.18M,-,5.03,-5.27%,"168,437"
5223,NNDM,Nano Dimension Ltd.,Technology,Computer Hardware,Israel,1.37B,-,5.52,0.18%,"4,400,344"
5224,NNI,"Nelnet, Inc.",Financial,Credit Services,USA,3.08B,6.29,82.53,-0.51%,"52,552"
5225,NNN,"National Retail Properties, Inc.",Real Estate,REIT - Retail,USA,7.65B,34.18,44.88,1.10%,"1,073,778"
5226,NNOX,Nano-X Imaging Ltd.,Healthcare,Medical Devices,Israel,1.05B,-,22.3,-4.78%,"446,777"
5227,NNVC,"NanoViricides, Inc.",Healthcare,Biotechnology,USA,52.44M,-,4.32,0.23%,"250,541"
5228,NNY,Nuveen New York Municipal Value Fund,Financial,Closed-End Fund - Debt,USA,152.50M,92.69,10.01,0.30%,"16,349"
5229,NOA,North American Construction Group Ltd.,Energy,Oil & Gas Equipment & Services,Canada,448.49M,16.23,15.06,-0.26%,"45,497"
5230,NOAC,Natural Order Acquisition Corp.,Financial,Shell Companies,USA,282.26M,-,9.77,0.10%,"2,736"
5231,NOACU,Natural Order Acquisition Corp.,Financial,Shell Companies,USA,-,-,10.26,0.19%,"1,035"
5232,NOAH,Noah Holdings Limited,Financial,Asset Management,China,2.21B,-,35.79,0.03%,"47,949"
5233,NOBL,ProShares S&P 500 Dividend Aristocrats ETF,Financial,Exchange Traded Fund,USA,-,-,89.75,0.32%,"371,061"
5234,NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,USA,60.28B,13.62,377.32,2.01%,"825,961"
5235,NOCT,Innovator Nasdaq-100 Power Buffer ETF,Financial,Exchange Traded Fund,USA,-,-,39.01,0.32%,"18,059"
5236,NODK,"NI Holdings, Inc.",Financial,Insurance - Property & Casualty,USA,381.22M,12.37,18.39,-0.81%,"4,708"
5237,NOG,"Northern Oil and Gas, Inc.",Energy,Oil & Gas E&P,USA,1.43B,-,22.57,-6.58%,"983,071"
5238,NOK,Nokia Corporation,Technology,Communication Equipment,Finland,32.41B,-,5.65,-0.18%,"23,953,876"
5239,NOM,Nuveen Missouri Quality Municipal Income Fund,Financial,Closed-End Fund - Equity,USA,36.18M,27.34,15.42,-2.59%,"2,123"
5240,NOMD,Nomad Foods Limited,Consumer Defensive,Packaged Foods,United Kingdom,4.94B,21.49,28.75,0.14%,"1,036,245"
5241,NORW,Global X MSCI Norway ETF,Financial,Exchange Traded Fund,USA,-,-,14.74,-1.40%,"211,364"
5242,NOTV,"Inotiv, Inc.",Healthcare,Diagnostics & Research,USA,481.89M,-,31.62,3.50%,"308,117"
5243,NOV,NOV Inc.,Energy,Oil & Gas Equipment & Services,USA,5.21B,-,13.71,-3.38%,"5,385,592"
5244,NOVA,Sunnova Energy International Inc.,Technology,Solar,USA,3.59B,-,32.19,1.55%,"1,580,405"
5245,NOVN,"Novan, Inc.",Healthcare,Biotechnology,USA,141.68M,-,7.54,-2.46%,"222,689"
5246,NOVT,Novanta Inc.,Technology,Scientific & Technical Instruments,USA,5.39B,122.75,150.61,-1.60%,"72,708"
5247,NOW,"ServiceNow, Inc.",Technology,Software - Application,USA,122.60B,746.57,629.36,-0.64%,"1,011,987"
5248,NP,"Neenah, Inc.",Basic Materials,Paper & Paper Products,USA,785.53M,-,47.55,-0.02%,"44,337"
5249,NPCE,"NeuroPace, Inc.",Healthcare,Medical Devices,USA,402.59M,-,16.52,-2.99%,"16,361"
5250,NPK,"National Presto Industries, Inc.",Industrials,Aerospace & Defense,USA,568.33M,13.03,82.01,-1.42%,"19,311"
5251,NPO,"EnPro Industries, Inc.",Industrials,Specialty Industrial Machinery,USA,1.78B,160.33,88.34,-0.69%,"64,277"
5252,NPTN,NeoPhotonics Corporation,Technology,Semiconductors,USA,436.56M,-,8.5,-1.28%,"178,322"
5253,NPV,Nuveen Virginia Quality Municipal Income Fund,Financial,Asset Management,USA,296.49M,19.97,16.57,-0.16%,"2,629"
5254,NQP,Nuveen Pennsylvania Quality Municipal Income Fund,Financial,Closed-End Fund - Debt,USA,552.53M,-,14.78,-0.14%,"22,499"
5255,NR,"Newpark Resources, Inc.",Energy,Oil & Gas Equipment & Services,USA,293.64M,-,3.43,-2.56%,"413,597"
5256,NRAC,Noble Rock Acquisition Corporation,Financial,Shell Companies,USA,292.48M,-,9.73,0.00%,0
5257,NRACU,Noble Rock Acquisition Corporation,Financial,Shell Companies,USA,-,-,9.89,0.00%,0
5258,NRBO,"NeuroBo Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,69.64M,-,2.1,-4.55%,"485,444"
5259,NRC,National Research Corporation,Healthcare,Diagnostics & Research,USA,1.05B,29.73,41.62,-3.05%,"12,254"
5260,NRDY,"Nerdy, Inc.",Technology,Software - Application,USA,1.59B,-,9.57,-4.30%,"873,813"
5261,NREF,"NexPoint Real Estate Finance, Inc.",Real Estate,REIT - Diversified,USA,145.64M,4.64,19.47,-0.71%,"31,810"
5262,NRG,"NRG Energy, Inc.",Utilities,Utilities - Independent Power Producers,USA,10.06B,9.37,40.94,0.10%,"1,407,090"
5263,NRGD,MicroSectors U.S. Big Oil Index -3X Inverse Leveraged ETNs,Financial,Exchange Traded Fund,USA,-,-,8.5,1.92%,"887,075"
5264,NRGU,MicroSectors U.S. Big Oil Index 3X Leveraged ETNs,Financial,Exchange Traded Fund,USA,-,-,172.53,-1.30%,"438,444"
5265,NRGX,PIMCO Energy and Tactical Credit Opportunities Fund,Financial,Asset Management,USA,560.63M,-,12.54,-1.34%,"124,958"
5266,NRIM,"Northrim BanCorp, Inc.",Financial,Banks - Regional,USA,263.64M,6.58,44.16,-1.05%,"15,046"
5267,NRIX,"Nurix Therapeutics, Inc.",Healthcare,Biotechnology,USA,1.31B,-,30.85,1.58%,"188,725"
5268,NRK,Nuveen New York AMT-Free Quality Municipal Income Fund,Financial,Asset Management,USA,1.22B,-,13.97,0.58%,"90,687"
5269,NRO,Neuberger Berman Real Estate Securities Income Fund Inc.,Financial,Asset Management,USA,231.41M,-,4.88,0.00%,"158,670"
5270,NRP,Natural Resource Partners L.P.,Energy,Thermal Coal,USA,300.72M,29.37,25.55,-1.05%,"19,962"
5271,NRT,North European Oil Royalty Trust,Energy,Oil & Gas Equipment & Services,USA,99.91M,32.59,10.3,-0.00%,"58,697"
5272,NRXP,"NRx Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,483.07M,-,8.46,-4.19%,"632,766"
5273,NRZ,New Residential Investment Corp.,Real Estate,REIT - Mortgage,USA,5.14B,8.71,10.95,0.74%,"4,846,808"
5274,NS,NuStar Energy L.P.,Energy,Oil & Gas Midstream,USA,1.68B,-,15.78,-3.84%,"334,095"
5275,NSA,National Storage Affiliates Trust,Real Estate,REIT - Industrial,USA,4.77B,67.06,53.85,3.34%,"754,366"
5276,NSC,Norfolk Southern Corporation,Industrials,Railroads,USA,63.70B,24.33,262.53,2.90%,"1,642,724"
5277,NSEC,"The National Security Group, Inc.",Financial,Insurance - Property & Casualty,USA,25.99M,-,10.27,-6.45%,44
5278,NSIT,"Insight Enterprises, Inc.",Technology,Information Technology Services,USA,3.12B,17.12,91.7,-1.54%,"163,160"
5279,NSL,Nuveen Senior Income Fund,Financial,Closed-End Fund - Debt,USA,227.04M,-,5.88,-1.18%,"214,874"
5280,NSP,"Insperity, Inc.",Industrials,Staffing & Employment Services,USA,4.35B,41.04,117.55,-0.14%,"162,836"
5281,NSPR,"InspireMD, Inc.",Healthcare,Medical Devices,Israel,30.69M,-,3.91,0.26%,"64,782"
5282,NSSC,"Napco Security Technologies, Inc.",Industrials,Security & Protection Services,USA,782.08M,52.88,42.83,-1.81%,"41,368"
5283,NSTB,Northern Star Investment Corp. II,Financial,Shell Companies,USA,495.51M,-,9.93,0.10%,"13,998"
5284,NSTC,Northern Star Investment Corp. III,Financial,Shell Companies,USA,390.80M,-,9.77,0.00%,"16,832"
5285,NSTD,Northern Star Investment Corp. IV,Financial,Shell Companies,USA,-,-,9.79,0.20%,"17,680"
5286,NSTG,"NanoString Technologies, Inc.",Healthcare,Biotechnology,USA,2.04B,-,44.68,-2.10%,"462,471"
5287,NSYS,Nortech Systems Incorporated,Technology,Electronic Components,USA,29.47M,-,11.38,-5.17%,"9,456"
5288,NTAP,"NetApp, Inc.",Technology,Computer Hardware,USA,19.98B,24.02,90.16,-0.16%,"1,049,036"
5289,NTB,The Bank of N.T. Butterfield & Son Limited,Financial,Banks - Diversified,Bermuda,1.81B,11.93,36.75,-0.68%,"91,222"
5290,NTCO,Natura &Co Holding S.A.,Consumer Defensive,Household & Personal Products,Brazil,11.07B,-,16.08,1.52%,"868,452"
5291,NTCT,"NetScout Systems, Inc.",Technology,Software - Infrastructure,USA,2.01B,79.82,27.3,0.33%,"310,058"
5292,NTES,"NetEase, Inc.",Communication Services,Internet Content & Information,China,60.66B,32.57,88.71,6.65%,"5,861,996"
5293,NTG,"Tortoise Midstream Energy Fund, Inc.",Financial,Closed-End Fund - Equity,USA,171.92M,-,29.41,-1.67%,"18,847"
5294,NTGR,"NETGEAR, Inc.",Technology,Communication Equipment,USA,989.82M,10.63,32.95,0.70%,"189,195"
5295,NTIC,Northern Technologies International Corporation,Basic Materials,Specialty Chemicals,USA,140.58M,58.48,16.14,-2.18%,"5,303"
5296,NTIP,"Network-1 Technologies, Inc.",Technology,Communication Equipment,USA,70.57M,8.30,2.98,-1.65%,"1,219"
5297,NTLA,"Intellia Therapeutics, Inc.",Healthcare,Biotechnology,USA,9.54B,-,129.69,-0.05%,"457,427"
5298,NTNX,"Nutanix, Inc.",Technology,Software - Infrastructure,USA,7.89B,-,38.12,0.66%,"2,203,656"
5299,NTP,Nam Tai Property Inc.,Real Estate,Real Estate Services,China,979.68M,21.05,25.7,8.30%,"97,149"
5300,NTR,Nutrien Ltd.,Basic Materials,Agricultural Inputs,Canada,47.47B,31.87,68.0,-0.47%,"2,276,048"
5301,NTRA,"Natera, Inc.",Healthcare,Diagnostics & Research,USA,10.32B,-,111.0,-0.06%,"366,626"
5302,NTRB,Nutriband Inc.,Healthcare,Biotechnology,USA,52.77M,-,6.35,0.63%,"242,415"
5303,NTRS,Northern Trust Corporation,Financial,Asset Management,USA,22.88B,18.97,111.23,0.27%,"536,500"
5304,NTST,NETSTREIT Corp.,Real Estate,REIT - Retail,USA,933.34M,1003.33,24.08,1.82%,"354,436"
5305,NTSX,WisdomTree U.S. Efficient Core Fund,Financial,Exchange Traded Fund,USA,-,-,41.2,0.51%,"541,289"
5306,NTUS,Natus Medical Incorporated,Healthcare,Medical Devices,USA,816.91M,465.66,24.68,-3.10%,"127,216"
5307,NTWK,"NetSol Technologies, Inc.",Technology,Software - Application,USA,50.28M,29.17,4.55,-2.36%,"25,476"
5308,NTZ,Natuzzi S.p.A.,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Italy,168.10M,-,16.48,-3.06%,"16,210"
5309,NUAG,Nuveen Enhanced Yield U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,5.20B,-,24.79,0.06%,"41,298"
5310,NUAN,"Nuance Communications, Inc.",Technology,Software - Application,USA,17.26B,-,55.01,-0.51%,"6,577,259"
5311,NUBD,Nuveen ESG U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.85,0.04%,"157,566"
5312,NUDM,Nuveen ESG International Developed Markets Equity ETF,Financial,Exchange Traded Fund,USA,-,-,31.17,-0.67%,"76,036"
5313,NUE,Nucor Corporation,Basic Materials,Steel,USA,28.43B,9.49,95.99,-2.75%,"3,319,214"
5314,NUEM,Nuveen ESG Emerging Markets Equity ETF,Financial,Exchange Traded Fund,USA,-,-,33.58,-0.33%,"36,736"
5315,NUGT,Direxion Daily Gold Miners Index Bull 2X Shares,Financial,Exchange Traded Fund,USA,-,-,45.11,3.61%,"2,850,706"
5316,NUHY,Nuveen ESG High Yield Corporate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,24.53,-0.16%,"5,544"
5317,NULC,Nuveen ESG Large-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,40.89,0.31%,20
5318,NULG,Nuveen ESG Large-Cap Growth ETF,Financial,Exchange Traded Fund,USA,-,-,65.97,0.59%,"56,326"
5319,NULV,Nuveen ESG Large-Cap Value ETF,Financial,Exchange Traded Fund,USA,-,-,38.09,0.24%,"99,019"
5320,NUMG,Nuveen ESG Mid-Cap Growth ETF,Financial,Exchange Traded Fund,USA,-,-,54.23,0.59%,"30,110"
5321,NUMV,Nuveen ESG Mid-Cap Value ETF,Financial,Exchange Traded Fund,USA,-,-,36.93,0.16%,"19,730"
5322,NUO,Nuveen Ohio Quality Municipal Income Fund,Financial,Asset Management,USA,292.16M,22.59,15.95,-0.00%,"19,355"
5323,NURE,Nuveen Short-Term REIT ETF,Financial,Exchange Traded Fund,USA,-,-,36.0,0.95%,"23,722"
5324,NURO,"NeuroMetrix, Inc.",Healthcare,Medical Instruments & Supplies,USA,50.08M,-,8.62,-8.10%,"643,595"
5325,NUS,"Nu Skin Enterprises, Inc.",Consumer Defensive,Household & Personal Products,USA,1.97B,8.87,40.29,-1.97%,"573,756"
5326,NUSA,Nuveen Enhanced Yield 1-5 Year U.S. Aggregate Bond ETF,Financial,Exchange Traded Fund,USA,-,-,25.06,-0.04%,"7,757"
5327,NUSC,Nuveen ESG Small-Cap ETF,Financial,Exchange Traded Fund,USA,-,-,43.78,-0.32%,"113,015"
5328,NUSI,Nationwide Risk-Managed Income ETF,Financial,Exchange Traded Fund,USA,-,-,27.35,0.00%,"266,913"
5329,NUV,"Nuveen Municipal Value Fund, Inc.",Financial,Closed-End Fund - Debt,USA,2.38B,40.25,11.47,0.00%,"169,777"
5330,NUVA,"NuVasive, Inc.",Healthcare,Medical Devices,USA,2.94B,1702.57,59.59,-0.65%,"694,191"
5331,NUVB,Nuvation Bio Inc.,Healthcare,Biotechnology,USA,2.14B,-,9.93,-1.00%,"334,646"
5332,NUVL,"Nuvalent, Inc.",Healthcare,Biotechnology,USA,912.33M,-,20.22,-5.07%,"163,237"
5333,NUW,Nuveen AMT-Free Municipal Value Fund,Financial,Asset Management,USA,259.89M,-,16.75,0.48%,"12,093"
5334,NUWE,"Nuwellis, Inc.",Healthcare,Medical Devices,USA,21.71M,-,2.04,-1.92%,"224,411"
5335,NUZE,"NuZee, Inc.",Consumer Defensive,Packaged Foods,USA,35.50M,-,1.92,-0.52%,"19,940"
5336,NVAX,"Novavax, Inc.",Healthcare,Biotechnology,USA,13.77B,-,161.89,-4.77%,"4,858,618"
5337,NVCN,Neovasc Inc.,Healthcare,Medical Devices,Canada,57.35M,-,0.69,-0.43%,"598,857"
5338,NVCR,NovoCure Limited,Healthcare,Medical Instruments & Supplies,USA,11.47B,-,110.62,0.41%,"279,944"
5339,NVDA,NVIDIA Corporation,Technology,Semiconductors,USA,516.85B,73.95,207.0,1.22%,"28,268,774"
5340,NVEC,NVE Corporation,Technology,Semiconductors,USA,299.13M,23.77,63.24,-1.92%,"28,214"
5341,NVEE,"NV5 Global, Inc.",Industrials,Engineering & Construction,USA,1.50B,43.89,100.15,0.67%,"35,120"
5342,NVFY,"Nova LifeStyle, Inc.",Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,14.60M,-,2.16,0.47%,"227,688"
5343,NVG,Nuveen AMT-Free Municipal Credit Income Fund,Financial,Asset Management,USA,3.58B,39.60,16.79,0.24%,"232,258"
5344,NVGS,Navigator Holdings Ltd.,Energy,Oil & Gas Midstream,United Kingdom,466.58M,61.29,8.58,-2.05%,"36,351"
5345,NVIV,InVivo Therapeutics Holdings Corp.,Healthcare,Biotechnology,USA,23.04M,-,0.64,-2.97%,"1,217,407"
5346,NVMI,Nova Ltd.,Technology,Semiconductor Equipment & Materials,Israel,2.78B,42.68,99.02,-0.88%,"55,036"
5347,NVO,Novo Nordisk A/S,Healthcare,Drug Manufacturers - General,Denmark,172.98B,32.42,96.55,-0.90%,"779,776"
5348,NVOS,"Novo Integrated Sciences, Inc.",Healthcare,Medical Care Facilities,USA,46.87M,-,1.8,-4.26%,"26,097"
5349,NVR,"NVR, Inc.",Consumer Cyclical,Residential Construction,USA,17.15B,16.71,4803.5,0.45%,"18,451"
5350,NVRO,Nevro Corp.,Healthcare,Medical Devices,USA,4.00B,-,118.31,-0.62%,"391,876"
5351,NVS,Novartis AG,Healthcare,Drug Manufacturers - General,Switzerland,202.22B,20.66,81.79,-0.05%,"1,778,328"
5352,NVSA,New Vista Acquisition Corp,Financial,Shell Companies,USA,336.71M,-,9.74,-0.20%,"8,819"
5353,NVSAU,New Vista Acquisition Corp,Financial,Shell Companies,USA,-,-,9.94,-0.10%,"3,993"
5354,NVST,Envista Holdings Corporation,Healthcare,Medical Instruments & Supplies,USA,6.38B,23.29,40.47,-1.68%,"1,795,480"
5355,NVT,nVent Electric plc,Industrials,Electrical Equipment & Parts,United Kingdom,5.24B,132.78,32.0,-1.93%,"839,904"
5356,NVTA,Invitae Corporation,Healthcare,Diagnostics & Research,USA,5.63B,-,26.1,-1.29%,"1,451,147"
5357,NVVE,Nuvve Holding Corp.,Consumer Cyclical,Specialty Retail,USA,211.76M,-,11.83,6.10%,"239,418"
5358,NWBI,"Northwest Bancshares, Inc.",Financial,Banks - Regional,USA,1.70B,10.63,13.58,0.15%,"545,693"
5359,NWE,NorthWestern Corporation,Utilities,Utilities - Diversified,USA,3.04B,16.56,59.63,1.58%,"232,222"
5360,NWFL,Norwood Financial Corp.,Financial,Banks - Regional,USA,210.68M,9.61,25.63,-0.43%,"6,430"
5361,NWG,NatWest Group plc,Financial,Banks - Diversified,United Kingdom,35.53B,15.54,6.28,-0.16%,"1,137,215"
5362,NWL,Newell Brands Inc.,Consumer Defensive,Household & Personal Products,USA,9.24B,13.16,22.14,-0.27%,"2,320,601"
5363,NWLI,"National Western Life Group, Inc.",Financial,Insurance - Life,USA,765.96M,4.91,213.36,-0.99%,"5,240"
5364,NWN,Northwest Natural Holding Company,Utilities,Utilities - Regulated Gas,USA,1.44B,16.89,47.3,0.42%,"121,685"
5365,NWPX,Northwest Pipe Company,Industrials,Metal Fabrication,USA,246.97M,15.06,25.54,4.29%,"85,241"
5366,NWS,News Corporation,Communication Services,Broadcasting,USA,13.73B,-,23.34,-1.06%,"726,751"
5367,NWSA,News Corporation,Communication Services,Broadcasting,USA,13.80B,42.42,23.63,-0.63%,"2,560,237"
5368,NX,Quanex Building Products Corporation,Industrials,Building Products & Equipment,USA,701.02M,32.93,21.34,-1.39%,"136,109"
5369,NXC,Nuveen California Select Tax-Free Income Portfolio,Financial,Closed-End Fund - Debt,USA,99.92M,17.07,15.72,-0.13%,"20,986"
5370,NXE,NexGen Energy Ltd.,Energy,Uranium,Canada,2.77B,-,4.76,-4.80%,"2,002,734"
5371,NXGN,"NextGen Healthcare, Inc.",Healthcare,Health Information Services,USA,913.79M,70.36,13.86,-0.72%,"405,048"
5372,NXJ,Nuveen New Jersey Quality Municipal Income Fund,Financial,Asset Management,USA,634.69M,-,15.3,0.33%,"51,485"
5373,NXN,Nuveen New York Select Tax-Free Income Portfolio,Financial,Closed-End Fund - Debt,USA,53.69M,48.51,13.68,-0.72%,"3,399"
5374,NXP,Nuveen Select Tax-Free Income Portfolio,Financial,Closed-End Fund - Debt,USA,285.27M,29.46,17.21,-0.66%,"31,427"
5375,NXPI,NXP Semiconductors N.V.,Technology,Semiconductors,Netherlands,51.40B,52.55,190.9,-0.38%,"1,800,279"
5376,NXQ,Nuveen Select Tax-Free Income Portfolio 2,Financial,Closed-End Fund - Debt,USA,276.38M,15.48,15.6,0.32%,"13,805"
5377,NXR,Nuveen Select Tax-Free Income Portfolio 3,Financial,Closed-End Fund - Debt,USA,224.54M,26.60,17.21,0.26%,"7,213"
5378,NXRT,"NexPoint Residential Trust, Inc.",Real Estate,REIT - Residential,USA,1.59B,105.36,63.85,1.25%,"61,743"
5379,NXST,"Nexstar Media Group, Inc.",Communication Services,Broadcasting,USA,6.30B,7.28,152.74,-0.58%,"180,645"
5380,NXTC,"NextCure, Inc.",Healthcare,Biotechnology,USA,186.37M,-,7.57,-3.44%,"341,877"
5381,NXTD,"Nxt-ID, Inc.",Industrials,Security & Protection Services,USA,36.81M,-,0.4,17.65%,"74,498,699"
